"pathway_id","node1_kegg_id","node1_symbol","node1_type","node1_entry_id","node2_kegg_id","node2_symbol","node2_type","node2_entry_id","relation_type","subtype_1_name","subtype_1_value","subtype_2_name","subtype_2_value","subtype_3_name","subtype_3_value","ExperimentScore","CoexpressionScore"
"hsa04724","hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",81,"hsa:100137049 hsa:123745 hsa:255189 hsa:283748 hsa:5321 hsa:8605 hsa:8681","PLA2G4B, HsT16992, cPLA2-beta...","gene",198,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",81,"hsa:5337 hsa:5338","PLD1, CVDD, CVDP1...","gene",199,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",81,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",202,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:2911 hsa:2915","GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13...","gene",32,"hsa:2778","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","gene",61,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:2778","GNAS, AHO, AIMAH1, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","gene",61,"hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",62,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",62,"cpd:C00064","C00064","compound",67,"PCrel","activation","-->","","","","",0,0
"hsa04724","cpd:C00064","C00064","compound",67,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",63,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:2912 hsa:2913","GRM2, GLUR2, GPRC1B, MGLUR2, mGlu2...","gene",33,"hsa:2770 hsa:2771 hsa:2773 hsa:2775","GNAI1, Gi, HG1B, NEDHISB...","gene",158,"PCrel","activation","-->","","","","",900,0
"hsa04724","hsa:2914 hsa:2916","GRM4, GPRC1D, MGLUR4, mGlu4...","gene",34,"hsa:2770 hsa:2771 hsa:2773 hsa:2775","GNAI1, Gi, HG1B, NEDHISB...","gene",158,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:2917 hsa:2918","GRM7, GLUR7, GPRC1G, MGLU7, MGLUR7, NEDSHBA, PPP1R87...","gene",28,"hsa:2770 hsa:2771 hsa:2773 hsa:2775","GNAI1, Gi, HG1B, NEDHISB...","gene",158,"PCrel","activation","-->","","","","",0,0
"hsa04724","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",90,"hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",46,"PCrel","inhibition","--|","","","","",0,0
"hsa04724","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",90,"hsa:773","CACNA1A, APCA, BI, CACNL1A4, CAV2.1, DEE42, EA2, EIEE42, FHM, HPCA, MHP, MHP1, SCA6","gene",116,"PCrel","inhibition","--|","","","","",0,0
"hsa04724","hsa:3760","KCNJ3, GIRK1, KGA, KIR3.1","gene",171,"hsa:773","CACNA1A, APCA, BI, CACNL1A4, CAV2.1, DEE42, EA2, EIEE42, FHM, HPCA, MHP, MHP1, SCA6","gene",116,"PCrel","inhibition","--|","","","","",0,0
"hsa04724","hsa:2770 hsa:2771 hsa:2773 hsa:2775","GNAI1, Gi, HG1B, NEDHISB...","gene",158,"hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",62,"PCrel","inhibition","--|","","","","",0,0
"hsa04724","hsa:116443 hsa:116444 hsa:2902 hsa:2903 hsa:2904 hsa:2905 hsa:2906","GRIN3A, GluN3A, NMDAR-L, NMDAR3A, NR3A...","gene",31,"hsa:1742","DLG4, MRD62, PSD95, SAP-90, SAP90","gene",209,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:1742","DLG4, MRD62, PSD95, SAP-90, SAP90","gene",209,"hsa:9229","DLGAP1, DAP-1, DAP-1-ALPHA, DAP-1-BETA, DAP1, DLGAP1A, DLGAP1B, GKAP, SAPAP1","gene",210,"PCrel","binding/association","---","","","","",983,86
"hsa04724","hsa:9229","DLGAP1, DAP-1, DAP-1-ALPHA, DAP-1-BETA, DAP1, DLGAP1A, DLGAP1B, GKAP, SAPAP1","gene",210,"hsa:22941 hsa:50944 hsa:85358","SHANK2, AUTS17, CORTBP1, CTTNBP1, ProSAP1, SHANK, SPANK-3...","gene",211,"PCrel","binding/association","---","","","","",510,83
"hsa04724","hsa:22941 hsa:50944 hsa:85358","SHANK2, AUTS17, CORTBP1, CTTNBP1, ProSAP1, SHANK, SPANK-3...","gene",211,"hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",213,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",213,"hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",212,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",212,"hsa:2911 hsa:2915","GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13...","gene",32,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:2911 hsa:2915","GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13...","gene",32,"hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",205,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",205,"hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",206,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:9454 hsa:9455 hsa:9456","HOMER3, HOMER-3, VESL3...","gene",206,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",78,"PCrel","binding/association","---","","","","",0,0
"hsa04724","hsa:9762","LZTS3, PROSAPIP1","gene",227,"hsa:22941 hsa:50944 hsa:85358","SHANK2, AUTS17, CORTBP1, CTTNBP1, ProSAP1, SHANK, SPANK-3...","gene",211,"PPrel","binding/association","---","","","","",0,0
"hsa04724","hsa:2911 hsa:2915","GRM1, GPRC1A, MGLU1, MGLUR1, PPP1R85, SCA44, SCAR13...","gene",32,"hsa:23154","NCDN, NEDIES","gene",229,"PPrel","binding/association","---","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1129","CHRM2, HM2","gene",147,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1132","CHRM4, HM4, M4R","gene",115,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:1129","CHRM2, HM2","gene",147,"hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",142,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:1132","CHRM4, HM4, M4R","gene",115,"hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",142,"PPrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1139 hsa:89832","CHRNA7, CHRNA7-2, NACHRA7, nAChR7...","gene",162,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1128 hsa:1131 hsa:1133","CHRM1, HM1, M1, M1R...","gene",164,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1133","CHRM5, HM5","gene",108,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1131","CHRM3, EGBRS, HM3, PBS, m3AChR","gene",109,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1128","CHRM1, HM1, M1, M1R","gene",25,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1129","CHRM2, HM2","gene",26,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1132","CHRM4, HM4, M4R","gene",27,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01996","C01996","compound",107,"hsa:1136 hsa:1137 hsa:1139 hsa:1141 hsa:1143 hsa:8973 hsa:89832","CHRNA3, BAIPRCK, LNCR2, NACHRA3, PAOD2...","gene",24,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:1133","CHRM5, HM5","gene",108,"hsa:2767 hsa:2776","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",38,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:1131","CHRM3, EGBRS, HM3, PBS, m3AChR","gene",109,"hsa:2767 hsa:2776","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",38,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:1128","CHRM1, HM1, M1, M1R","gene",25,"hsa:2767 hsa:2776","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",38,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:2767 hsa:2776","GNA11, FBH, FBH2, FHH2, GNA-11, HG1K, HHC2, HYPOC2...","gene",38,"hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",39,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",39,"cpd:C01245","C01245","compound",45,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",39,"cpd:C00165","C00165","compound",46,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01245","C01245","compound",45,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",49,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C00076","C00076","compound",51,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",52,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C00165","C00165","compound",46,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",52,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:1129","CHRM2, HM2","gene",26,"hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",105,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:1132","CHRM4, HM4, M4R","gene",27,"hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",105,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",105,"hsa:3760 hsa:3763","KCNJ3, GIRK1, KGA, KIR3.1...","gene",195,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",105,"hsa:146850 hsa:23533 hsa:5294","PIK3R6, C17orf38, HsT41028, p84 PIKAP, p87(PIKAP), p87PIKAP...","gene",175,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",178,"hsa:2353","FOS, AP-1, C-FOS, p55","gene",179,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",36,"cpd:C00575","C00575","compound",40,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C00575","C00575","compound",40,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",37,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",37,"cpd:C01330 cpd:C00076","C01330...","compound",54,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",37,"hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",36,"PPrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01330 cpd:C00076","C01330...","compound",54,"hsa:814 hsa:815 hsa:816 hsa:817 hsa:818","CAMK4, CaMK IV, CaMK-GR, CaMKIV, caMK...","gene",137,"PCrel","activation","-->","","","","",0,0
"hsa04725","cpd:C01330 cpd:C00076","C01330...","compound",54,"hsa:2534","FYN, SLK, SYN, p59-FYN","gene",193,"PCrel","activation","-->","","","","",0,0
"hsa04725","hsa:2534","FYN, SLK, SYN, p59-FYN","gene",193,"hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","gene",150,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:1136 hsa:1137 hsa:1139 hsa:1141 hsa:1143 hsa:8973 hsa:89832","CHRNA3, BAIPRCK, LNCR2, NACHRA3, PAOD2...","gene",24,"hsa:3717","JAK2, JTK10","gene",189,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:3717","JAK2, JTK10","gene",189,"hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","gene",150,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:10000 hsa:207 hsa:208","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","gene",151,"hsa:596","BCL2, Bcl-2, PPP1R50","gene",152,"PPrel","activation","-->","","","","",0,0
"hsa04725","hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",37,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",134,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa04725","hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",134,"hsa:10488 hsa:1385 hsa:148327 hsa:468 hsa:64764 hsa:84699 hsa:90993 hsa:9586","CREB3, LUMAN, LZIP, sLZIP...","gene",135,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa04725","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",142,"hsa:773 hsa:774","CACNA1A, APCA, BI, CACNL1A4, CAV2.1, DEE42, EA2, EIEE42, FHM, HPCA, MHP, MHP1, SCA6...","gene",65,"PPrel","inhibition","--|","","","","",0,0
"hsa04725","hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",105,"hsa:107 hsa:108 hsa:109 hsa:111 hsa:112 hsa:113 hsa:114 hsa:115 hsa:196883","ADCY1, AC1, DFNB44...","gene",36,"PPrel","inhibition","--|","","","","",0,0
"hsa04725","hsa:814 hsa:815 hsa:816 hsa:817 hsa:818","CAMK4, CaMK IV, CaMK-GR, CaMKIV, caMK...","gene",137,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",134,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa04725","hsa:110117499 hsa:5290 hsa:5291 hsa:5293 hsa:5295 hsa:5296 hsa:8503","P3R3URF-PIK3R3, LOC110117498-PIK3R3...","gene",150,"hsa:10000 hsa:207 hsa:208","AKT3, MPPH, MPPH2, PKB-GAMMA, PKBG, PRKBG, RAC-PK-gamma, RAC-gamma, STK-2...","gene",151,"PPrel","activation","-->","phosphorylation","+p","","",0,0
"hsa04725","hsa:146850 hsa:23533 hsa:5294","PIK3R6, C17orf38, HsT41028, p84 PIKAP, p87(PIKAP), p87PIKAP...","gene",175,"hsa:3265 hsa:3845 hsa:4893","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",176,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa04725","hsa:3265 hsa:3845 hsa:4893","HRAS, C-BAS/HAS, C-H-RAS, C-HA-RAS1, CTLO, H-RASIDX, HAMSV, HRAS1, RASH1, p21ras...","gene",176,"hsa:5604","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","gene",177,"PPrel","activation","-->","indirect effect","..>","","",0,0
"hsa04725","hsa:5604","MAP2K1, CFC3, MAPKK1, MEK1, MEL, MKK1, PRKMK1","gene",177,"hsa:5594 hsa:5595","MAPK1, ERK, ERK-2, ERK2, ERT1, MAPK2, NS13, P42MAPK, PRKM1, PRKM2, p38, p40, p41, p41mapk, p42-MAPK...","gene",178,"PPrel","activation","-->","phosphorylation","+p","","",900,82
"hsa04726","cpd:C00780","C00780","compound",148,"hsa:3356 hsa:3357 hsa:3358","HTR2A, 5-HT2A, HTR2...","gene",27,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:3356 hsa:3357 hsa:3358","HTR2A, 5-HT2A, HTR2...","gene",27,"hsa:2776","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","gene",135,"PPrel","activation","-->","","","","",0,0
"hsa04726","hsa:2776","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","gene",135,"hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",136,"PPrel","activation","-->","","","","",541,60
"hsa04726","hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",136,"cpd:C01245","C01245","compound",142,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C01245","C01245","compound",142,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",141,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00076","C00076","compound",143,"hsa:7220","TRPC1, HTRP-1, TRP1","gene",138,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00780","C00780","compound",55,"hsa:3356 hsa:3357 hsa:3358","HTR2A, 5-HT2A, HTR2...","gene",117,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:3356 hsa:3357 hsa:3358","HTR2A, 5-HT2A, HTR2...","gene",117,"hsa:775 hsa:776 hsa:778 hsa:779","CACNA1C, CACH2, CACN2, CACNA1C-IT2, CACNL1A1, CCHL1A1, CaV1.2, LQT8, NEDHLSS, TS, TS._LQT8...","gene",120,"PPrel","activation","-->","","","","",0,0
"hsa04726","hsa:3356 hsa:3357 hsa:3358","HTR2A, 5-HT2A, HTR2...","gene",117,"hsa:2776","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","gene",37,"PPrel","activation","-->","","","","",0,0
"hsa04726","hsa:2776","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","gene",37,"hsa:23236 hsa:5330 hsa:5331 hsa:5332","PLCB1, DEE12, EIEE12, PI-PLC, PLC-154, PLC-I, PLC-beta-1, PLC154, PLCB1A, PLCB1B...","gene",38,"PPrel","activation","-->","","","","",541,60
"hsa04726","cpd:C01245","C01245","compound",46,"hsa:3708 hsa:3709 hsa:3710","ITPR1, ACV, CLA4, INSP3R1, IP3R, IP3R1, PPP1R94, SCA15, SCA16, SCA29...","gene",50,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00076","C00076","compound",52,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",53,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00165","C00165","compound",47,"hsa:5578 hsa:5579 hsa:5582","PRKCA, AAG6, PKC-alpha, PKCA, PKCI+/-, PKCalpha, PRKACA...","gene",53,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:2776","GNAQ, CMAL, CMC1, G-ALPHA-q, GAQ, SWS","gene",37,"hsa:100137049 hsa:123745 hsa:255189 hsa:283748 hsa:5321 hsa:8605 hsa:8681","PLA2G4B, HsT16992, cPLA2-beta...","gene",119,"PPrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00780","C00780","compound",55,"hsa:170572 hsa:200909 hsa:285242 hsa:3359 hsa:9177","HTR3C...","gene",125,"PCrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00780","C00780","compound",55,"hsa:3360 hsa:3362 hsa:3363","HTR4, 5-HT4, 5-HT4R...","gene",25,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:3360 hsa:3362 hsa:3363","HTR4, 5-HT4, 5-HT4R...","gene",25,"hsa:2778","GNAS, AHO, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","gene",34,"PPrel","activation","-->","","","","",0,0
"hsa04726","hsa:2778","GNAS, AHO, C20orf45, GNAS1, GPSA, GSA, GSP, NESP, PITA3, POH, SCG6, SgVI","gene",34,"hsa:111","ADCY5, AC5, DSKOD, FDFM","gene",35,"PPrel","activation","-->","","","","",0,0
"hsa04726","cpd:C00575","C00575","compound",39,"hsa:5566 hsa:5567 hsa:5568","PRKACA, CAFD1, PKACA, PPNAD4...","gene",36,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:10411","RAPGEF3, CAMP-GEFI, EPAC, EPAC1, HSU79275, bcm910","gene",97,"cpd:C00575","C00575","compound",39,"PCrel","activation","-->","","","","",0,0
"hsa04726","hsa:3350 hsa:3351 hsa:3352 hsa:3354 hsa:3355","HTR1A, 5-HT-1A, 5-HT1A, 5HT1a, ADRB2RL1, ADRBRL1, G-21, PFMCD...","gene",92,"hsa:10681 hsa:2770 hsa:2771 hsa:2773 hsa:2775 hsa:2782 hsa:2783 hsa:2784 hsa:2785 hsa:2786 hsa:2787 hsa:2788 hsa:2790 hsa:2791 hsa:2792 hsa:2793 hsa:51764 hsa:54331 hsa:55970 hsa:59345 hsa:94235","GNB5, GB5, HG2E, IDDCA, LADCI, LDMLS1, LDMLS2, gbeta5...","gene",93,"PPrel","activation","-->","","","","",0,0
